962,195,"Isa.",4,3
963,195,"Isa.",4,4
964,195,"Isa.",5,3
965,195,"Isa.",5,14
966,195,"Isa.",7,1
967,195,"Isa.",8,14
968,195,"Isa.",10,10
969,195,"Isa.",10,11
970,195,"Isa.",10,12
971,195,"Isa.",10,32
972,195,"Isa.",22,10
973,195,"Isa.",22,21
974,195,"Isa.",24,23
975,195,"Isa.",27,13
976,195,"Isa.",28,14
977,195,"Isa.",30,19
978,195,"Isa.",31,5
979,195,"Isa.",31,9
980,195,"Isa.",33,20
981,195,"Isa.",36,2
982,195,"Isa.",36,7
983,195,"Isa.",36,20
984,195,"Isa.",37,10
985,195,"Isa.",37,22
986,195,"Isa.",37,32
987,195,"Isa.",40,2
988,195,"Isa.",40,9
989,195,"Isa.",41,27
990,195,"Isa.",44,26
991,195,"Isa.",44,28
992,195,"Isa.",51,17
993,195,"Isa.",52,1
994,195,"Isa.",52,2
995,195,"Isa.",52,9
996,195,"Isa.",62,6
997,195,"Isa.",62,7
998,195,"Isa.",64,10
999,195,"Isa.",65,18
1000,195,"Isa.",65,19
1001,195,"Isa.",66,10
1002,195,"Isa.",66,13
1003,195,"Isa.",66,20
1004,195,"Jer.",1,3
1005,195,"Jer.",1,15
1006,195,"Jer.",2,2
1007,195,"Jer.",3,17
1008,195,"Jer.",4,3
1009,195,"Jer.",4,4
1010,195,"Jer.",4,5
1011,195,"Jer.",4,10
1012,195,"Jer.",4,11
1013,195,"Jer.",4,14
1014,195,"Jer.",4,16
1015,195,"Jer.",5,1
1016,195,"Jer.",6,1
1017,195,"Jer.",6,6
1018,195,"Jer.",6,8
1019,195,"Jer.",7,17
1020,195,"Jer.",7,34
1021,195,"Jer.",8,1
1022,195,"Jer.",9,11
1023,195,"Jer.",11,2
1024,195,"Jer.",11,6
1025,195,"Jer.",11,9
1026,195,"Jer.",11,12
1027,195,"Jer.",11,13
1028,195,"Jer.",13,9
1029,195,"Jer.",13,13
1030,195,"Jer.",13,27
1031,195,"Jer.",14,2
1032,195,"Jer.",14,16
1033,195,"Jer.",15,4
1034,195,"Jer.",15,5
1035,195,"Jer.",17,19
1036,195,"Jer.",17,20
1037,195,"Jer.",17,21
1038,195,"Jer.",17,25
1039,195,"Jer.",17,26
1040,195,"Jer.",17,27
1041,195,"Jer.",18,11
1042,195,"Jer.",19,3
1043,195,"Jer.",19,7
1044,195,"Jer.",19,13
1045,195,"Jer.",22,19
1046,195,"Jer.",23,14
1047,195,"Jer.",23,15
1048,195,"Jer.",24,1
1049,195,"Jer.",24,8
1050,195,"Jer.",25,2
1051,195,"Jer.",25,18
1052,195,"Jer.",26,18
1053,195,"Jer.",27,3
1054,195,"Jer.",27,18
1055,195,"Jer.",27,20
1056,195,"Jer.",27,21
1057,195,"Jer.",29,1
1058,195,"Jer.",29,2
1059,195,"Jer.",29,4
1060,195,"Jer.",29,20
1061,195,"Jer.",29,25
1062,195,"Jer.",32,2
1063,195,"Jer.",32,32
1064,195,"Jer.",32,44
1065,195,"Jer.",33,10
1066,195,"Jer.",33,13
1067,195,"Jer.",33,16
1068,195,"Jer.",34,1
1069,195,"Jer.",34,6
1070,195,"Jer.",34,7
1071,195,"Jer.",34,8
1072,195,"Jer.",34,19
1073,195,"Jer.",35,11
1074,195,"Jer.",35,13
1075,195,"Jer.",35,17
1076,195,"Jer.",36,9
1077,195,"Jer.",36,31
1078,195,"Jer.",37,5
1079,195,"Jer.",37,11
1080,195,"Jer.",37,12
1081,195,"Jer.",38,28
1082,195,"Jer.",39,1
1083,195,"Jer.",39,8
1084,195,"Jer.",40,1
1085,195,"Jer.",42,18
1086,195,"Jer.",44,2
1087,195,"Jer.",44,6
1088,195,"Jer.",44,9
1089,195,"Jer.",44,13
1090,195,"Jer.",44,17
1091,195,"Jer.",44,21
1092,195,"Jer.",51,35
1093,195,"Jer.",51,50
1094,195,"Jer.",52,1
1095,195,"Jer.",52,3
1096,195,"Jer.",52,4
1097,195,"Jer.",52,12
1098,195,"Jer.",52,13
1099,195,"Jer.",52,14
1100,195,"Jer.",52,29
1101,195,"Lam.",1,7
1102,195,"Lam.",1,8
1103,195,"Lam.",1,17
1104,195,"Lam.",2,10
1105,195,"Lam.",2,13
1106,195,"Lam.",2,15
1107,195,"Lam.",4,12
1108,195,"Ezek.",4,1
1109,195,"Ezek.",4,7
1110,195,"Ezek.",4,16
1111,195,"Ezek.",5,5
1112,195,"Ezek.",8,3
1113,195,"Ezek.",9,4
1114,195,"Ezek.",9,8
1115,195,"Ezek.",11,15
1116,195,"Ezek.",12,10
1117,195,"Ezek.",12,19
1118,195,"Ezek.",13,16
1119,195,"Ezek.",14,21
1120,195,"Ezek.",14,22
1121,195,"Ezek.",15,6
1122,195,"Ezek.",16,2
1123,195,"Ezek.",16,3
1124,195,"Ezek.",17,12
1125,195,"Ezek.",21,2
1126,195,"Ezek.",21,20
1127,195,"Ezek.",21,22
1128,195,"Ezek.",22,19
1129,195,"Ezek.",23,4
1130,195,"Ezek.",24,2
1131,195,"Ezek.",26,2
1132,195,"Ezek.",33,21
1133,195,"Ezek.",36,38
1134,195,"Dan.",1,1
1135,195,"Dan.",5,2
1136,195,"Dan.",5,3
1137,195,"Dan.",6,10
1138,195,"Dan.",9,2
1139,195,"Dan.",9,7
1140,195,"Dan.",9,12
1141,195,"Dan.",9,16
1142,195,"Dan.",9,25
1143,195,"Joel.",2,32
1144,195,"Joel.",3,1
1145,195,"Joel.",3,6
1146,195,"Joel.",3,16
1147,195,"Joel.",3,17
1148,195,"Joel.",3,20
1149,195,"Amos.",1,2
1150,195,"Amos.",2,5
1151,195,"Obad.",1,11
1152,195,"Obad.",1,20
1153,195,"Mic.",1,1
1154,195,"Mic.",1,5
1155,195,"Mic.",1,9
1156,195,"Mic.",1,12
1157,195,"Mic.",3,10
1158,195,"Mic.",3,12
1159,195,"Mic.",4,2
1160,195,"Mic.",4,8
1161,195,"Zeph.",1,4
1162,195,"Zeph.",1,12
1163,195,"Zeph.",3,14
1164,195,"Zeph.",3,16
1165,195,"Zech.",1,12
1166,195,"Zech.",1,14
1167,195,"Zech.",1,16
1168,195,"Zech.",1,17
1169,195,"Zech.",1,19
1170,195,"Zech.",2,2
1171,195,"Zech.",2,4
1172,195,"Zech.",2,12
1173,195,"Zech.",3,2
1174,195,"Zech.",7,7
1175,195,"Zech.",8,3
1176,195,"Zech.",8,4
1177,195,"Zech.",8,8
1178,195,"Zech.",8,15
1179,195,"Zech.",8,22
1180,195,"Zech.",9,9
1181,195,"Zech.",9,10
1182,195,"Zech.",12,2
1183,195,"Zech.",12,3
1184,195,"Zech.",12,5
1185,195,"Zech.",12,6
1186,195,"Zech.",12,7
1187,195,"Zech.",12,8
1188,195,"Zech.",12,9
1189,195,"Zech.",12,10
1190,195,"Zech.",12,11
1191,195,"Zech.",13,1
1192,195,"Zech.",14,2
1193,195,"Zech.",14,4
1194,195,"Zech.",14,8
1195,195,"Zech.",14,10
1196,195,"Zech.",14,11
1197,195,"Zech.",14,12
1198,195,"Zech.",14,14
1199,195,"Zech.",14,16
1200,195,"Zech.",14,17
1201,195,"Zech.",14,21
1202,195,"Mal.",2,11
1203,195,"Mal.",3,4
1204,195,"Matt.",2,1
1205,195,"Matt.",2,3
1206,195,"Matt.",3,5
1207,195,"Matt.",4,25
1208,195,"Matt.",5,35
1209,195,"Matt.",15,1
1210,195,"Matt.",16,21
1211,195,"Matt.",20,17
1212,195,"Matt.",20,18
1213,195,"Matt.",21,1
1214,195,"Matt.",21,10
1215,195,"Matt.",23,37
1216,195,"Mark.",1,5
1217,195,"Mark.",3,8
1218,195,"Mark.",3,22
1219,195,"Mark.",7,1
1220,195,"Mark.",10,32
1221,195,"Mark.",10,33
1222,195,"Mark.",11,1
1223,195,"Mark.",11,11
1224,195,"Mark.",11,15
1225,195,"Mark.",11,27
1226,195,"Mark.",15,41
1227,195,"Luke.",2,22
1228,195,"Luke.",2,25
1229,195,"Luke.",2,38
1230,195,"Luke.",2,41
1231,195,"Luke.",2,43
1232,195,"Luke.",2,45
1233,195,"Luke.",4,9
1234,195,"Luke.",5,17
1235,195,"Luke.",6,17
1236,195,"Luke.",9,31
1237,195,"Luke.",9,51
1238,195,"Luke.",9,53
1239,195,"Luke.",10,30
1240,195,"Luke.",13,4
1241,195,"Luke.",13,22
1242,195,"Luke.",13,33
1243,195,"Luke.",13,34
1244,195,"Luke.",17,11
1245,195,"Luke.",18,31
1246,195,"Luke.",19,11
1247,195,"Luke.",19,28
1248,195,"Luke.",21,20
1249,195,"Luke.",21,24
1250,195,"Luke.",23,7
1251,195,"Luke.",23,28
1252,195,"Luke.",24,13
1253,195,"Luke.",24,18
1254,195,"Luke.",24,33
1255,195,"Luke.",24,47
1256,195,"Luke.",24,52
1257,195,"John.",1,19
1258,195,"John.",2,13
1259,195,"John.",2,23
1260,195,"John.",4,20
1261,195,"John.",4,21
1262,195,"John.",4,45
1263,195,"John.",5,1
1264,195,"John.",5,2
1265,195,"John.",7,25
1266,195,"John.",10,22
1267,195,"John.",11,18
1268,195,"John.",11,55
1269,195,"John.",12,12
1270,195,"Acts.",1,4
1271,195,"Acts.",1,8
1272,195,"Acts.",1,12
1273,195,"Acts.",1,19
1274,195,"Acts.",2,5
1275,195,"Acts.",2,14
1276,195,"Acts.",4,5
1277,195,"Acts.",4,16
1278,195,"Acts.",5,16
1279,195,"Acts.",5,28
1280,195,"Acts.",6,7
1281,195,"Acts.",8,1
1282,195,"Acts.",8,14
1283,195,"Acts.",8,25
1284,195,"Acts.",8,26
1285,195,"Acts.",8,27
1286,195,"Acts.",9,2
1287,195,"Acts.",9,13
1288,195,"Acts.",9,21
1289,195,"Acts.",9,26
1290,195,"Acts.",9,28
1291,195,"Acts.",10,39
1292,195,"Acts.",11,2
1293,195,"Acts.",11,22
1294,195,"Acts.",11,27
1295,195,"Acts.",12,25
1296,195,"Acts.",13,13
1297,195,"Acts.",13,27
1298,195,"Acts.",13,31
1299,195,"Acts.",15,2
1300,195,"Acts.",15,4
1301,195,"Acts.",16,4
1302,195,"Acts.",19,21
1303,195,"Acts.",20,16
1304,195,"Acts.",20,22
1305,195,"Acts.",21,4
1306,195,"Acts.",21,11
1307,195,"Acts.",21,12
1308,195,"Acts.",21,13
1309,195,"Acts.",21,15
1310,195,"Acts.",21,17
1311,195,"Acts.",21,31
1312,195,"Acts.",22,5
1313,195,"Acts.",22,17
1314,195,"Acts.",22,18
1315,195,"Acts.",23,11
1316,195,"Acts.",24,11
1317,195,"Acts.",25,1
1318,195,"Acts.",25,3
1319,195,"Acts.",25,7
1320,195,"Acts.",25,9
1321,195,"Acts.",25,15
1322,195,"Acts.",25,20
1323,195,"Acts.",25,24
1324,195,"Acts.",26,4
1325,195,"Acts.",26,10
1326,195,"Acts.",26,20
1327,195,"Acts.",28,17
1328,195,"Rom.",15,19
1329,195,"Rom.",15,25
1330,195,"Rom.",15,26
1331,195,"Rom.",15,31
1332,195,"1Cor.",16,3
1333,195,"Gal.",1,17
1334,195,"Gal.",1,18
1335,195,"Gal.",2,1
1336,195,"Gal.",4,25
1337,195,"Gal.",4,26
1338,195,"Heb.",12,22
1339,195,"Rev.",3,12
1340,195,"Rev.",21,2
1341,195,"Rev.",21,10
1342,196,"2Chr.",13,19
1343,197,"Num.",32,35
1344,197,"Judg.",8,11
1345,198,"Gen.",13,10
1346,198,"Gen.",13,11
1347,199,"Josh.",15,55
1348,199,"Josh.",21,16
1349,200,"2Sam.",24,6
1350,201,"Num.",24,22
1351,201,"Josh.",15,57
1352,202,"Josh.",16,8
1353,202,"Josh.",17,9
1354,203,"Deut.",2,26
1355,203,"Josh.",13,18
1356,203,"Josh.",21,37
1357,203,"1Chr.",6,79
1358,204,"Josh.",15,44
1359,204,"1Sam.",23,1
1360,204,"1Sam.",23,2
1361,204,"1Sam.",23,3
1362,204,"1Sam.",23,4
1363,204,"1Sam.",23,5
1364,204,"1Sam.",23,6
1365,204,"1Sam.",23,7
1366,204,"1Sam.",23,8
1367,204,"1Sam.",23,10
1368,204,"1Sam.",23,11
1369,204,"1Sam.",23,12
1370,204,"1Sam.",23,13
1371,204,"Neh.",3,17
1372,204,"Neh.",3,18
1373,205,"Num.",32,42
1374,205,"1Chr.",2,23
1375,206,"Josh.",21,22
1376,207,"2Sam.",15,23
1377,207,"1Kgs.",2,37
1378,207,"1Kgs.",15,13
1379,207,"2Kgs.",23,4
1380,207,"2Kgs.",23,6
1381,207,"2Kgs.",23,12
1382,207,"2Chr.",15,16
1383,207,"2Chr.",29,16
1384,207,"Jer.",31,40
1385,208,"Josh.",9,17
1386,208,"Josh.",15,9
1387,208,"Josh.",15,60
1388,208,"Josh.",18,14
1389,208,"Josh.",18,15
1390,208,"Josh.",18,28
1391,208,"Judg.",18,12
1392,208,"1Sam.",6,21
1393,208,"1Sam.",7,1
1394,208,"1Sam.",7,2
1395,208,"1Chr.",13,5
1396,208,"1Chr.",13,6
1397,208,"2Chr.",1,4
1398,208,"Neh.",7,29
1399,208,"Jer.",26,20
1400,209,"Josh.",19,20
1401,209,"Josh.",21,28
1402,210,"Judg.",4,7
1403,210,"Judg.",4,13
1404,210,"Judg.",5,21
1405,210,"1Kgs.",18,40
1406,210,"Ps.",83,9
1407,211,"Judg.",1,30
1408,212,"Josh.",15,40
1409,213,"Isa.",10,30
1410,214,"Gen.",10,19
1411,215,"Josh.",12,18
1412,216,"Deut.",1,7
1413,216,"Deut.",3,25
1414,216,"Deut.",11,24
1415,216,"Josh.",1,4
1416,216,"Josh.",9,1
1417,216,"Josh.",13,5
1418,216,"Josh.",13,6
1419,216,"Judg.",9,15
1420,216,"1Kgs.",4,33
1421,216,"1Kgs.",5,6
1422,216,"1Kgs.",5,9
1423,216,"1Kgs.",5,14
1424,216,"1Kgs.",9,19
1425,216,"2Kgs.",14,9
1426,216,"2Kgs.",19,23
1427,216,"2Chr.",2,8
1428,216,"2Chr.",2,16
1429,216,"2Chr.",8,6
1430,216,"2Chr.",25,18
1431,216,"Ezra.",3,7
1432,216,"Ps.",29,5
1433,216,"Ps.",29,6
1434,216,"Ps.",72,16
1435,216,"Ps.",92,12
1436,216,"Ps.",104,16
1437,216,"Sng.",3,9
1438,216,"Sng.",4,8
1439,216,"Sng.",4,11
1440,216,"Sng.",4,15
1441,216,"Sng.",5,15
1442,216,"Sng.",7,4
1443,216,"Isa.",2,13
1444,216,"Isa.",10,34
1445,216,"Isa.",14,8
1446,216,"Isa.",29,17
1447,216,"Isa.",33,9
1448,216,"Isa.",35,2
1449,216,"Isa.",37,24
1450,216,"Isa.",40,16
1451,216,"Isa.",60,13
1452,216,"Jer.",18,14
1453,216,"Jer.",22,6
1454,216,"Jer.",22,20
1455,216,"Jer.",22,23
1456,216,"Ezek.",17,3
1457,216,"Ezek.",27,5
1458,216,"Ezek.",31,3
1459,216,"Ezek.",31,15
1460,216,"Ezek.",31,16
1461,216,"Hos.",14,5
1462,216,"Hos.",14,6
1463,216,"Hos.",14,7
1464,216,"Nahum.",1,4
1465,216,"Hab.",2,17
1466,216,"Zech.",10,10
1467,216,"Zech.",11,1
1468,217,"Judg.",21,19
1469,218,"2Sam.",9,4
1470,218,"2Sam.",9,5
1471,218,"2Sam.",17,27
1472,218,"Amos.",6,13
1473,219,"Josh.",15,59
1474,220,"Josh.",15,31
1475,220,"1Chr.",2,49
1476,221,"Josh.",11,1
1477,221,"Josh.",12,19
1478,222,"Gen.",32,2
1479,222,"Josh.",13,26
1480,222,"Josh.",13,30
1481,222,"Josh.",21,38
1482,222,"2Sam.",2,8
1483,222,"2Sam.",2,12
1484,222,"2Sam.",2,29
1485,222,"2Sam.",17,24
1486,222,"2Sam.",17,27
1487,222,"2Sam.",19,32
1488,222,"1Kgs.",2,8
1489,222,"1Kgs.",4,14
1490,222,"1Chr.",6,80
1491,223,"Judg.",13,25
1492,223,"Judg.",18,12
1493,224,"Josh.",10,10
1494,224,"Josh.",10,16
1495,224,"Josh.",10,17
1496,224,"Josh.",10,21
1497,224,"Josh.",10,28
1498,224,"Josh.",10,29
1499,224,"Josh.",12,16
1500,224,"Josh.",15,41
1501,225,"1Chr.",8,6
1502,226,"Ex.",15,23
1503,226,"Num.",33,8
1504,226,"Num.",33,9
1505,227,"Josh.",19,11
1506,228,"Josh.",13,4
1507,229,"Isa.",19,13
1508,229,"Jer.",2,16
1509,229,"Jer.",44,1
1510,229,"Jer.",46,14
1511,229,"Jer.",46,19
1512,229,"Ezek.",30,13
1513,229,"Ezek.",30,16
1514,229,"Hos.",9,6
1515,230,"Josh.",13,18
1516,230,"Josh.",21,37
1517,230,"1Chr.",6,79
1518,230,"Jer.",48,21
1519,231,"Josh.",11,5
1520,231,"Josh.",11,7
1521,232,"Gen.",10,30
1522,233,"Josh.",16,6
1523,233,"Josh.",17,7
1524,234,"Josh.",15,61
1525,235,"Gen.",36,35
1526,235,"Ex.",2,15
1527,235,"Ex.",2,16
1528,235,"Ex.",3,1
1529,235,"Ex.",4,19
1530,235,"Ex.",18,1
1531,235,"Num.",22,4
1532,235,"Num.",22,7
1533,235,"Num.",25,15
1534,235,"Num.",25,18
1535,235,"Num.",31,3
1536,235,"Num.",31,7
1537,235,"Num.",31,8
1538,235,"Num.",31,9
1539,235,"Josh.",13,21
1540,235,"Judg.",6,1
1541,235,"Judg.",6,2
1542,235,"Judg.",6,6
1543,235,"Judg.",6,13
1544,235,"Judg.",6,14
1545,235,"Judg.",7,1
1546,235,"Judg.",7,8
1547,235,"Judg.",7,13
1548,235,"Judg.",7,14
1549,235,"Judg.",7,15
1550,235,"Judg.",7,23
1551,235,"Judg.",7,25
1552,235,"Judg.",8,1
1553,235,"Judg.",8,3
1554,235,"Judg.",8,5
1555,235,"Judg.",8,12
1556,235,"Judg.",8,22
1557,235,"Judg.",8,26
1558,235,"Judg.",8,28
1559,235,"Judg.",9,17
1560,235,"1Kgs.",11,18
1561,235,"1Chr.",1,46
1562,235,"Ps.",83,9
1563,235,"Isa.",9,4
1564,235,"Isa.",10,26
1565,235,"Isa.",60,6
1566,235,"Hab.",3,7
1567,235,"Acts.",7,29
1568,236,"Josh.",19,38
1569,237,"Josh.",15,37
1570,238,"Ex.",14,2
1571,238,"Num.",33,7
1572,238,"Jer.",44,1
1573,238,"Jer.",46,14
1574,238,"Ezek.",29,10
1575,238,"Ezek.",30,6
1576,239,"Judg.",11,33
1577,239,"Ezek.",27,17
1578,240,"Josh.",11,8
1579,240,"Josh.",13,6
1580,241,"Josh.",15,26
1581,241,"Josh.",19,2
1582,241,"1Chr.",4,28
1583,241,"Neh.",11,26
1584,242,"Josh.",15,9
1585,243,"Josh.",11,17
1586,243,"Josh.",12,7
1587,244,"Num.",20,22
1588,244,"Num.",20,23
1589,244,"Num.",20,25
1590,244,"Num.",20,27
1591,244,"Num.",21,4
1592,244,"Num.",33,37
1593,244,"Num.",33,38
1594,244,"Num.",33,39
1595,244,"Num.",33,41
1596,244,"Deut.",32,50
1597,245,"Num.",34,7
1598,245,"Num.",34,8
1599,246,"Josh.",15,10
1600,247,"Ex.",19,11
1601,247,"Ex.",19,18
1602,247,"Ex.",19,20
1603,247,"Ex.",19,23
1604,247,"Ex.",24,16
1605,247,"Ex.",31,18
1606,247,"Ex.",34,2
1607,247,"Ex.",34,4
1608,247,"Ex.",34,29
1609,247,"Ex.",34,32
1610,247,"Lev.",7,38
1611,247,"Lev.",25,1
1612,247,"Lev.",26,46
1613,247,"Lev.",27,34
1614,247,"Num.",3,1
1615,247,"Num.",28,6
1616,247,"Neh.",9,13
1617,247,"Acts.",7,30
1618,247,"Acts.",7,38
1619,247,"Gal.",4,24
1620,247,"Gal.",4,25
1621,248,"Josh.",18,26
1622,249,"Josh.",15,41
1623,250,"1Chr.",7,28
1624,251,"Judg.",1,30
1625,252,"Neh.",11,34
1626,253,"Num.",32,3
1627,253,"Num.",32,38
1628,253,"Num.",33,47
1629,253,"1Chr.",5,8
1630,253,"Isa.",15,2
1631,253,"Jer.",48,1
1632,253,"Jer.",48,22
1633,254,"Ezra.",2,29
1634,254,"Ezra.",10,43
1635,254,"Neh.",7,33
1636,255,"Gen.",12,9
1637,255,"Gen.",13,1
1638,255,"Gen.",13,3
1639,255,"Gen.",20,1
1640,255,"Gen.",24,62
1641,255,"Num.",13,17
1642,255,"Num.",13,22
1643,255,"Num.",13,29
1644,255,"Num.",21,1
1645,255,"Num.",33,40
1646,255,"Deut.",1,7
1647,255,"Deut.",34,3
1648,255,"Josh.",10,40
1649,255,"Josh.",11,16
1650,255,"Josh.",12,8
1651,255,"Josh.",15,19
1652,255,"Josh.",19,8
1653,255,"Judg.",1,9
1654,255,"Judg.",1,15
1655,255,"Judg.",1,16
1656,255,"1Sam.",27,10
1657,255,"1Sam.",30,1
1658,255,"1Sam.",30,14
1659,255,"1Sam.",30,27
1660,255,"2Sam.",24,7
1661,255,"2Chr.",28,18
1662,255,"Ps.",126,4
1663,255,"Isa.",21,1
1664,255,"Isa.",30,6
1665,255,"Jer.",13,19
1666,255,"Jer.",17,26
1667,255,"Jer.",32,44
1668,255,"Jer.",33,13
1669,255,"Ezek.",20,46
1670,255,"Ezek.",20,47
1671,255,"Obad.",1,19
1672,255,"Obad.",1,20
1673,256,"Josh.",19,27
1674,257,"Josh.",15,9
1675,257,"Josh.",18,15
1676,258,"2Sam.",23,28
1677,258,"2Sam.",23,29
1678,258,"1Chr.",11,30
1679,258,"1Chr.",27,13
1680,258,"Ezra.",2,22
1681,258,"Neh.",7,26
1682,259,"Josh.",15,43
1683,260,"Titus.",3,12
1684,261,"Gen.",41,1
1685,261,"Gen.",41,2
1686,261,"Gen.",41,3
1687,261,"Gen.",41,17
1688,261,"Gen.",41,18
1689,261,"Ex.",1,22
1690,261,"Ex.",4,9
1691,261,"Ex.",7,15
1692,261,"Ex.",7,17
1693,261,"Ex.",7,18
1694,261,"Ex.",7,20
1695,261,"Ex.",7,21
1696,261,"Ex.",7,24
1697,261,"Ex.",7,25
1698,261,"Ex.",8,3
1699,261,"Ex.",8,9
1700,261,"Ex.",8,11
1701,261,"Ex.",17,5
1702,261,"1Chr.",13,5
1703,261,"Isa.",19,6
1704,261,"Isa.",19,7
1705,261,"Isa.",19,8
1706,261,"Isa.",23,3
1707,261,"Isa.",23,10
1708,261,"Jer.",2,18
1709,261,"Jer.",46,7
1710,261,"Jer.",46,8
1711,261,"Ezek.",29,3
1712,261,"Ezek.",29,9
1713,261,"Ezek.",30,12
1714,261,"Amos.",8,8
1715,261,"Amos.",9,5
1716,261,"Nahum.",3,8
1717,261,"Zech.",10,11
1718,262,"Isa.",15,6
1719,262,"Jer.",48,34
1720,263,"Gen.",10,11
1721,263,"Gen.",10,12
1722,263,"2Kgs.",19,36
1723,263,"Isa.",37,37
1724,263,"Jonah.",1,2
1725,263,"Jonah.",3,2
1726,263,"Jonah.",3,3
1727,263,"Jonah.",3,4
1728,263,"Jonah.",3,5
1729,263,"Jonah.",3,6
1730,263,"Jonah.",3,7
1731,263,"Jonah.",4,11
1732,263,"Nahum.",1,1
1733,263,"Nahum.",2,8
1734,263,"Nahum.",3,7
1735,263,"Zeph.",2,13
1736,263,"Matt.",12,41
1737,263,"Luke.",11,30
1738,263,"Luke.",11,32
1739,264,"1Sam.",21,1
1740,264,"1Sam.",22,9
1741,264,"1Sam.",22,11
1742,264,"1Sam.",22,19
1743,264,"Neh.",11,32
1744,264,"Isa.",10,32
1745,265,"Gen.",41,45
1746,265,"Gen.",41,50
1747,265,"Gen.",46,20
1748,265,"Ezek.",30,17
1749,266,"Josh.",18,24
1750,267,"Josh.",18,23
1751,268,"Gen.",21,21
1752,268,"Num.",10,12
1753,268,"Num.",12,16
1754,268,"Num.",13,3
1755,268,"Num.",13,26
1756,268,"Deut.",1,1
1757,268,"1Sam.",25,1
1758,268,"1Kgs.",11,18
1759,269,"Isa.",11,11
1760,269,"Jer.",44,1
1761,269,"Jer.",44,15
1762,269,"Ezek.",29,14
1763,269,"Ezek.",30,14
1764,270,"Rev.",1,9
1765,271,"Num.",22,5
1766,271,"Deut.",23,4
1767,272,"2Kgs.",5,12
1768,273,"Ezek.",30,17
1769,274,"Ex.",14,2
1770,274,"Ex.",14,9
1771,274,"Num.",33,7
1772,275,"Judg.",12,15
1773,275,"2Sam.",23,30
1774,275,"1Chr.",11,31
1775,275,"1Chr.",27,14
1776,276,"Acts.",2,9
1777,276,"Acts.",18,2
1778,276,"1Pet.",1,1
1779,277,"Ezek.",27,22
1780,278,"Josh.",19,20
1781,279,"Josh.",19,46
1782,280,"Josh.",19,29
1783,281,"Josh.",19,36
1784,282,"Ex.",10,19
1785,282,"Ex.",13,18
1786,282,"Ex.",15,4
1787,282,"Ex.",15,22
1788,282,"Ex.",23,31
1789,282,"Num.",14,25
1790,282,"Num.",21,4
1791,282,"Num.",33,10
1792,282,"Num.",33,11
1793,282,"Deut.",1,40
1794,282,"Deut.",2,1
1795,282,"Deut.",11,4
1796,282,"Josh.",2,10
1797,282,"Josh.",4,23
1798,282,"Josh.",24,6
1799,282,"Judg.",11,16
1800,282,"1Kgs.",9,26
1801,282,"Neh.",9,9
1802,282,"Ps.",106,7
1803,282,"Ps.",106,9
1804,282,"Ps.",106,22
1805,282,"Ps.",136,13
1806,282,"Ps.",136,15
1807,282,"Jer.",49,21
1808,282,"Acts.",7,36
1809,282,"Heb.",11,29
1810,283,"Gen.",26,22
1811,284,"2Kgs.",19,12
1812,284,"Isa.",37,12
1813,285,"2Kgs.",23,33
1814,285,"2Kgs.",25,6
1815,285,"2Kgs.",25,20
1816,285,"2Kgs.",25,21
1817,285,"Jer.",39,5
1818,285,"Jer.",39,6
1819,285,"Jer.",52,9
1820,285,"Jer.",52,10
1821,285,"Jer.",52,26
1822,285,"Jer.",52,27
1823,285,"Ezek.",6,14
1824,286,"Judg.",20,45
1825,286,"Judg.",20,47
1826,286,"Judg.",21,13
1827,287,"Deut.",3,10
1828,287,"Josh.",12,5
1829,287,"Josh.",13,11
1830,287,"1Chr.",5,11
1831,288,"Gen.",14,3
1832,288,"Num.",34,3
1833,288,"Num.",34,12
1834,288,"Deut.",3,17
1835,288,"Josh.",3,16
1836,288,"Josh.",12,3
1837,288,"Josh.",15,2
1838,288,"Josh.",15,5
1839,288,"Josh.",18,19
1840,289,"Acts.",20,15
1841,290,"Acts.",16,11
1842,291,"Josh.",15,61
1843,292,"1Sam.",19,22
1844,293,"Gen.",10,30
1845,294,"2Kgs.",17,24
1846,294,"2Kgs.",17,31
1847,294,"2Kgs.",18,34
1848,294,"2Kgs.",19,13
1849,294,"Isa.",36,19
1850,294,"Isa.",37,13
1851,295,"Judg.",1,35
1852,295,"1Kgs.",4,9
1853,296,"Josh.",15,36
1854,296,"1Sam.",17,52
1855,297,"Josh.",15,48
1856,298,"Judg.",10,1
1857,298,"Judg.",10,2
1858,299,"Mic.",1,11
1859,300,"1Chr.",27,29
1860,300,"Sng.",2,1
1861,300,"Isa.",33,9
1862,300,"Isa.",35,2
1863,300,"Isa.",65,10
1864,300,"Acts.",9,35
1865,301,"Josh.",19,6
1866,302,"Josh.",19,2
1867,302,"1Kgs.",10,1
1868,302,"1Kgs.",10,4
1869,302,"1Kgs.",10,10
1870,302,"1Kgs.",10,13
1871,302,"2Chr.",9,1
1872,302,"2Chr.",9,3
1873,302,"2Chr.",9,9
1874,302,"2Chr.",9,12
1875,302,"Job.",6,19
1876,302,"Ps.",72,10
1877,302,"Ps.",72,15
1878,302,"Isa.",60,6
1879,302,"Jer.",6,20
1880,302,"Ezek.",27,22
1881,302,"Ezek.",27,23
1882,302,"Ezek.",38,13
1883,303,"Josh.",19,26
1884,304,"Josh.",19,19
1885,305,"Gen.",16,7
1886,305,"Gen.",20,1
1887,305,"Gen.",25,18
